domain_index,orientation,z_start_um,z_end_um,length_um
140.0,1.0,1084.79,1085.0842415470718,0.29424154707180605
141.0,-1.0,1085.0842415470718,1100.287,15.202758452928265
142.0,1.0,1100.287,1100.2948968410676,0.007896841067577043
143.0,-1.0,1100.2948968410676,1115.784,15.489103158932494
144.0,1.0,1115.784,1115.7840079122784,7.912278306321241e-06
145.0,-1.0,1115.7840079122784,1131.2810000000002,15.496992087721765
146.0,1.0,1131.281,1131.560152025697,0.279152025697158
147.0,-1.0,1131.560152025697,1146.778,15.217847974302913
148.0,1.0,1146.778,1146.778649880089,0.0006498800889858103
149.0,-1.0,1146.778649880089,1162.275,15.496350119911085
150.0,1.0,1162.275,1162.2866204982395,0.01162049823938105
151.0,-1.0,1162.2866204982395,1177.7720000000002,15.48537950176069
152.0,1.0,1177.772,1177.9830875657576,0.21108756575767984
153.0,-1.0,1177.9830875657576,1193.269,15.285912434242391
154.0,1.0,1193.269,1193.2777773615294,0.008777361529382688
155.0,-1.0,1193.2777773615294,1208.766,15.488222638470688
156.0,1.0,1208.766,1208.7815952048618,0.015595204861710954
157.0,-1.0,1208.7815952048618,1224.2630000000001,15.48140479513836
158.0,1.0,1224.263,1224.3140349306448,0.0510349306448461
159.0,-1.0,1224.3140349306448,1239.76,15.445965069355225
160.0,1.0,1239.76,1239.7600032514222,3.2514221857127268e-06
161.0,-1.0,1239.7600032514222,1255.257,15.496996748577885
162.0,1.0,1255.257,1255.257082650991,8.265099086202099e-05
163.0,-1.0,1255.257082650991,1270.7540000000001,15.496917349009209
164.0,1.0,1270.754,1270.975999679044,0.22199967904407458
165.0,-1.0,1270.975999679044,1286.251,15.275000320955996
166.0,1.0,1286.251,1286.3131914039686,0.06219140396865441
167.0,-1.0,1286.3131914039686,1301.748,15.434808596031417
168.0,1.0,1301.748,1301.8026150002788,0.05461500027877264
169.0,-1.0,1301.8026150002788,1317.2450000000001,15.442384999721298
170.0,1.0,1317.245,1317.9293232052883,0.684323205288365
171.0,-1.0,1317.9293232052883,1332.742,14.812676794711706
172.0,1.0,1332.742,1332.7815883534174,0.039588353417457256
173.0,-1.0,1332.7815883534174,1348.239,15.457411646582614
174.0,1.0,1348.239,1349.7833907076943,1.5443907076942196
175.0,-1.0,1349.7833907076943,1363.736,13.952609292305851
176.0,1.0,1363.7359999999999,1364.637983499496,0.9019834994960547
177.0,-1.0,1364.637983499496,1379.233,14.595016500504016
178.0,1.0,1379.233,1379.2338163622687,0.0008163622687789029
179.0,-1.0,1379.2338163622687,1394.73,15.496183637731292
180.0,1.0,1394.73,1394.7623146866833,0.03231468668332127
181.0,-1.0,1394.7623146866833,1410.227,15.46468531331675
182.0,1.0,1410.227,1410.5121036383428,0.2851036383426617
183.0,-1.0,1410.5121036383428,1425.7240000000002,15.21189636165741
184.0,1.0,1425.724,1425.7240161764494,1.617644943507912e-05
185.0,-1.0,1425.7240161764494,1441.221,15.496983823550636
186.0,1.0,1441.221,1441.2239071675374,0.0029071675373870676
187.0,-1.0,1441.2239071675374,1456.718,15.494092832462684
188.0,1.0,1456.718,1456.9608890344907,0.24288903449064492
189.0,-1.0,1456.9608890344907,1472.2150000000001,15.254110965509426
190.0,1.0,1472.215,1472.215001990671,1.990671080420725e-06
191.0,-1.0,1472.215001990671,1487.712,15.49699800932899
192.0,1.0,1487.712,1488.4785647986705,0.7665647986705153
193.0,-1.0,1488.4785647986705,1503.209,14.730435201329556
194.0,1.0,1503.209,1503.209,0.0
