domain_index,orientation,z_start_um,z_end_um,length_um
519.0,-1.0,4014.223,4029.22,14.996999999999844
520.0,1.0,4029.22,4029.72,0.5
521.0,-1.0,4029.72,4044.7169999999996,14.996999999999844
522.0,1.0,4044.717,4045.217,0.5
523.0,-1.0,4045.217,4060.214,14.996999999999844
524.0,1.0,4060.214,4060.714,0.5
525.0,-1.0,4060.714,4075.711,14.996999999999844
526.0,1.0,4075.711,4076.211,0.5
527.0,-1.0,4076.211,4091.2079999999996,14.996999999999844
528.0,1.0,4091.208,4091.708,0.5
529.0,-1.0,4091.708,4106.705,14.996999999999844
530.0,1.0,4106.705,4107.205,0.5
531.0,-1.0,4107.205,4122.202,14.997000000000298
532.0,1.0,4122.202,4122.702,0.5
